INDEX,TITLE,PLAY_SECONDS,PLAY_TIME,DURATION,LAST_TIME,URL
511,Vue3.0-30.案例 - 为用户详情页的路由规则开启props传参,119,1m59s,56h13m41s,3h35m55s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=511
512,Vue3.0-31.案例 - 通过编程式导航实现后退功能,95,1m35s,56h15m16s,3h34m20s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=512
513,Vue3.0-32.总结,169,2m49s,56h18m5s,3h31m31s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=513
514,Vue3.0-00.学习目标8,90,1m30s,56h19m35s,3h30m1s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=514
515,Vue3.0-01.vue-cli - 安装vue-cli并修改PowerShell的执行权限,394,6m34s,56h26m9s,3h23m27s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=515
516,Vue3.0-02.vue-cli - 基于vue ui命令创建vue项目,768,12m48s,56h38m57s,3h10m39s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=516
517,Vue3.0-03.vue-cli - 了解可视化面板左侧菜单的基本使用,306,5m6s,56h44m3s,3h5m33s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=517
518,Vue3.0-04.vue-cli - 基于vue create命令创建vue项目,437,7m17s,56h51m20s,2h58m16s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=518
519,Vue3.0-05.vue-cli - 梳理vue2项目的基本结构和main.js中的代码,308,5m8s,56h56m28s,2h53m8s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=519
520,Vue3.0-06.vue-cli - 在vue2的项目中使用3.x版本的路由 - 上,545,9m5s,57h5m33s,2h44m3s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=520
521,Vue3.0-07.vue-cli - 在vue2的项目中使用3.x版本的路由 - 下,187,3m7s,57h8m40s,2h40m56s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=521
522,Vue3.0-08.组件库 - 组件库的概念以及常用的vue组件库,141,2m21s,57h11m1s,2h38m35s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=522
523,Vue3.0-09.组件库 - 完整引入element-ui,329,5m29s,57h16m30s,2h33m6s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=523
524,Vue3.0-10.组件库 - 按需引入element-ui,373,6m13s,57h22m43s,2h26m53s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=524
525,Vue3.0-11.组件库 - 把element-ui组件的导入和注册封装为独立的模块,158,2m38s,57h25m21s,2h24m15s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=525
526,Vue3.0-12.拦截器 - 了解在vue2的项目中如何全局配置axios,323,5m23s,57h30m44s,2h18m52s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=526
527,Vue3.0-13.拦截器 - 了解拦截器的概念及典型应用场景,122,2m2s,57h32m46s,2h16m50s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=527
528,Vue3.0-14.拦截器 - 使用请求拦截器配置Token认证,362,6m2s,57h38m48s,2h10m48s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=528
529,Vue3.0-15.拦截器 - 使用拦截器实现Loading效果,342,5m42s,57h44m30s,2h5m6s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=529
530,Vue3.0-16.proxy跨域代理 - 了解proxy跨域代理的工作原理,297,4m57s,57h49m27s,2h0m9s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=530
531,Vue3.0-17.proxy跨域代理 - 在vue-cli的项目中配置proxy跨域代理,325,5m25s,57h54m52s,1h54m44s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=531
532,Vue3.0-18.综合案例 - 案例效果展示,115,1m55s,57h56m47s,1h52m49s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=532
533,Vue3.0-19.综合案例 - 初始化项目,280,4m40s,58h1m27s,1h48m9s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=533
534,Vue3.0-20.综合案例 - 初始化路由,159,2m39s,58h4m6s,1h45m30s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=534
535,Vue3.0-21.综合案例 - 使用路由渲染UserList组件,197,3m17s,58h7m23s,1h42m13s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=535
536,Vue3.0-22.综合案例 - 安装和配置axios,117,1m57s,58h9m20s,1h40m16s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=536
537,Vue3.0-23.综合案例 - 请求用户列表的数据并解决接口跨域问题,338,5m38s,58h14m58s,1h34m38s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=537
538,Vue3.0-24.综合案例 - 安装并配置element-ui组件库,114,1m54s,58h16m52s,1h32m44s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=538
539,Vue3.0-25.综合案例 - 了解Table组件的基本使用,487,8m7s,58h24m59s,1h24m37s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=539
540,Vue3.0-26.综合案例 - 通过作用域插槽自定义创建时间的渲染格式,531,8m51s,58h33m50s,1h15m46s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=540
541,Vue3.0-27.综合案例 - 通过插槽渲染操作列的模板结构,99,1m39s,58h35m29s,1h14m7s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=541
542,Vue3.0-28.综合案例 - 点击按钮展示添加用户的Dialog组件,417,6m57s,58h42m26s,1h7m10s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=542
543,Vue3.0-29.综合案例 - 渲染添加新用户的Form表单,369,6m9s,58h48m35s,1h1m1s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=543
544,Vue3.0-30.综合案例 - 实现Form表单的数据验证,555,9m15s,58h57m50s,0h51m46s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=544
545,Vue3.0-31.综合案例 - 自定义Form表单的验证规则,357,5m57s,59h3m47s,0h45m49s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=545
546,Vue3.0-32.综合案例 - 在对话框关闭时重置Form表单,272,4m32s,59h8m19s,0h41m17s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=546
547,Vue3.0-33.综合案例 - 实现添加用户前的表单预验证,241,4m1s,59h12m20s,0h37m16s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=547
548,Vue3.0-34.综合案例 - 发起请求实现添加用户的功能,282,4m42s,59h17m2s,0h32m34s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=548
549,Vue3.0-35.综合案例 - 使用Message组件优化消息的提示效果,178,2m58s,59h20m0s,0h29m36s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=549
550,Vue3.0-36.综合案例 - 使用MessageBox组件询问用户是否删除,399,6m39s,59h26m39s,0h22m57s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=550
551,Vue3.0-37.综合案例 - 发起请求实现删除用户的功能,379,6m19s,59h32m58s,0h16m38s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=551
552,Vue3.0-38.综合案例 - 通过声明式导航跳转到用户详情页,242,4m2s,59h37m0s,0h12m36s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=552
553,Vue3.0-39.综合案例 - 获取并渲染用户列表的数据,354,5m54s,59h42m54s,0h6m42s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=553
554,Vue3.0-40.综合案例 - 通过axios拦截器实现Loading加载效果,260,4m20s,59h47m14s,0h2m22s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=554
555,Vue3.0-41.总结,142,2m22s,59h49m36s,0h0m0s,https://www.bilibili.com/video/BV1zq4y1p7ga/?p=555
